player_name,draft_year,draft_pick,draft_round,draft_age,college,position,position_group,bpm_college,stl_pct,orb_pct,blk_pct,ast_pct,ts_pct,ft_pct,three_par,usg_pct,dws,program_srs,college_season_year,vorp_yr2_5_avg,ws48_yr2_5_avg,bpm_yr2_5_avg,years_available,bbref_url,cbb_url,school_name
Dakari Johnson,2015,48,2,19.8,Kentucky,Center,BIG,8.2,1.4,13.4,6.1,8.9,0.553,0.559,0.0,22.0,2.0,28.72,2015.0,0.1,0.178,-0.3,1,/players/j/johnsda04.html,https://www.sports-reference.com/cbb/players/dakari-johnson-1.html,Kentucky
Aaron White,2015,49,2,,Iowa,,F,12.2,2.6,7.7,1.7,10.2,0.633,0.773,0.18,23.5,2.2,15.83,2015.0,0.0,0.0,0.0,0,/players/w/whiteaa01.html,https://www.sports-reference.com/cbb/players/aaron-white-3.html,Iowa
Tyler Harvey,2015,51,2,,Eastern Washington,,F,4.4,1.8,2.0,0.4,13.9,0.643,0.847,0.606,27.5,0.4,,2015.0,0.0,0.0,0.0,0,/players/h/harvety01.html,https://www.sports-reference.com/cbb/players/tyler-harvey-1.html,Eastern Wash.
Sir'Dominic Pointer,2015,53,2,,St. John's,,F,10.1,3.3,6.3,7.4,18.0,0.566,0.681,0.075,21.0,2.4,11.85,2015.0,0.0,0.0,0.0,0,/players/p/pointsi01.html,https://www.sports-reference.com/cbb/players/sirdominic-pointer-1.html,St. John's (NY)
Cady Lalanne,2015,55,2,,UMass,,F,2.4,1.2,13.5,6.4,2.4,0.582,0.666,0.072,21.3,1.5,3.59,2015.0,0.0,0.0,0.0,0,/players/l/lalanca01.html,https://www.sports-reference.com/cbb/players/cady-lalanne-1.html,Massachusetts
Branden Dawson,2015,56,2,22.4,Michigan State,Power Forward,BIG,8.6,2.5,11.9,6.3,12.2,0.533,0.558,0.0,23.4,2.5,9.56,2015.0,0.0,0.0,0.0,0,/players/d/dawsobr01.html,https://www.sports-reference.com/cbb/players/branden-dawson-1.html,Michigan St.
J.P. Tokoto,2015,58,2,,UNC,,F,7.2,2.9,6.4,1.3,24.0,0.484,0.544,0.118,17.9,1.9,20.63,2015.0,0.0,0.0,0.0,0,/players/t/tokotjp01.html,https://www.sports-reference.com/cbb/players/jp-tokoto-1.html,UNC
Ben Simmons,2016,1,1,19.9,LSU,Point Guard,G,10.3,3.1,9.6,2.5,27.4,0.6,0.67,0.008,26.4,2.1,8.79,2016.0,3.3499999999999996,0.1565,3.65,4,/players/s/simmobe01.html,https://www.sports-reference.com/cbb/players/ben-simmons-1.html,LSU
Brandon Ingram,2016,2,1,18.8,Duke,Small Forward,F,8.0,1.9,6.0,3.6,11.4,0.552,0.682,0.403,25.5,1.5,19.23,2016.0,1.2000000000000002,0.0895,0.2750000000000001,4,/players/i/ingrabr01.html,https://www.sports-reference.com/cbb/players/brandon-ingram-1.html,Duke
Jaylen Brown,2016,3,1,19.7,California,Small Forward,F,3.6,1.7,4.4,2.2,15.3,0.518,0.654,0.27,31.4,1.8,-3.49,2016.0,1.125,0.10350000000000001,0.175,4,/players/b/brownja02.html,https://www.sports-reference.com/cbb/players/jaylen-brown-1.html,Cal
Kris Dunn,2016,5,1,22.3,Providence,Point Guard,G,10.1,4.3,3.5,1.9,41.8,0.541,0.693,0.275,28.1,2.3,11.94,2016.0,0.1,-0.017,-4.575,4,/players/d/dunnkr01.html,https://www.sports-reference.com/cbb/players/kris-dunn-1.html,Providence
Buddy Hield,2016,6,1,23.5,Oklahoma,Shooting Guard,G,12.8,1.8,4.0,1.4,12.7,0.665,0.836,0.536,30.2,1.9,19.76,2016.0,1.7,0.07075000000000001,0.9,4,/players/h/hieldbu01.html,https://www.sports-reference.com/cbb/players/buddy-hield-1.html,Oklahoma
Jamal Murray,2016,7,1,19.3,Kentucky,Point Guard,G,9.5,1.6,4.9,0.9,12.1,0.59,0.783,0.515,27.3,1.7,20.23,2016.0,1.475,0.10975,0.875,4,/players/m/murraja01.html,https://www.sports-reference.com/cbb/players/jamal-murray-1.html,Kentucky
Marquese Chriss,2016,8,1,19.0,Washington,Power Forward,BIG,4.9,1.9,9.8,5.8,6.3,0.585,0.682,0.178,24.1,1.2,11.21,2016.0,-0.049999999999999975,0.026500000000000003,-2.95,4,/players/c/chrisma01.html,https://www.sports-reference.com/cbb/players/marquese-chriss-1.html,Washington
Jakob Poeltl,2016,9,1,20.7,Utah,Center,BIG,10.4,1.1,11.9,5.0,13.9,0.665,0.605,0.0,25.6,1.9,15.5,2016.0,1.2,0.16975,1.425,4,/players/p/poeltja01.html,https://www.sports-reference.com/cbb/players/jakob-poeltl-1.html,Utah
Domantas Sabonis,2016,11,1,20.1,Gonzaga,Center,BIG,8.2,1.1,11.7,2.7,11.3,0.654,0.729,0.036,25.5,2.8,16.92,2016.0,2.25,0.16,2.25,4,/players/s/sabondo01.html,https://www.sports-reference.com/cbb/players/domantas-sabonis-1.html,Gonzaga
Taurean Prince,2016,12,1,22.3,Baylor,Power Forward,BIG,6.6,2.4,9.2,2.7,14.8,0.537,0.718,0.339,28.1,1.4,16.13,2016.0,0.04999999999999999,0.03775,-1.95,4,/players/p/princta02.html,https://www.sports-reference.com/cbb/players/taurean-prince-1.html,Baylor
Denzel Valentine,2016,14,1,22.6,Michigan State,Shooting Guard,G,15.6,1.9,3.0,0.7,45.8,0.608,0.779,0.527,28.5,2.2,13.75,2016.0,0.16666666666666666,0.04566666666666667,-1.4333333333333333,3,/players/v/valende01.html,https://www.sports-reference.com/cbb/players/denzel-valentine-1.html,Michigan St.
Wade Baldwin,2016,17,1,20.2,Vanderbilt,Point Guard,G,7.1,2.3,1.5,1.0,33.7,0.571,0.8,0.32,25.3,1.8,17.2,2016.0,-0.05,0.017,-4.2,2,/players/b/baldwwa01.html,https://www.sports-reference.com/cbb/players/wade-baldwin-1.html,Vanderbilt
Henry Ellenson,2016,18,1,19.4,Marquette,Power Forward,BIG,3.9,1.4,7.8,4.4,11.0,0.534,0.749,0.239,26.7,2.0,7.66,2016.0,-0.05,0.010250000000000002,-4.65,4,/players/e/ellenhe01.html,https://www.sports-reference.com/cbb/players/henry-ellenson-1.html,Marquette
Malik Beasley,2016,19,1,19.6,Florida State,Shooting Guard,G,6.2,1.8,5.0,0.6,9.8,0.583,0.813,0.361,24.2,1.1,14.69,2016.0,0.325,0.06125,-1.5,4,/players/b/beaslma01.html,https://www.sports-reference.com/cbb/players/malik-beasley-1.html,Florida St.
Caris LeVert,2016,20,1,21.8,Michigan,Shooting Guard,G,11.4,2.0,2.4,0.7,33.3,0.636,0.77,0.401,25.6,0.7,13.75,2016.0,0.65,0.06675,-0.125,4,/players/l/leverca01.html,https://www.sports-reference.com/cbb/players/caris-levert-1.html,Michigan
DeAndre' Bembry,2016,21,1,22.0,Saint Joseph's,Small Forward,F,8.2,2.2,4.3,2.5,24.1,0.539,0.628,0.258,24.4,2.5,12.1,2016.0,-0.15,0.013249999999999998,-2.875,4,/players/b/bembrde01.html,https://www.sports-reference.com/cbb/players/deandre-bembry-1.html,Saint Joseph's
Malachi Richardson,2016,22,1,20.5,Syracuse,Shooting Guard,G,3.5,2.0,1.7,0.9,12.8,0.51,0.72,0.544,23.2,1.8,14.62,2016.0,-0.25,-0.0375,-7.4,2,/players/r/richama01.html,https://www.sports-reference.com/cbb/players/malachi-richardson-1.html,Syracuse
Brice Johnson,2016,25,1,22.0,UNC,Power Forward,BIG,12.7,2.2,11.6,5.5,9.7,0.649,0.708,0.0,25.0,2.6,23.44,2016.0,0.0,0.082,-0.4,1,/players/j/johnsbr02.html,https://www.sports-reference.com/cbb/players/brice-johnson-1.html,UNC
Pascal Siakam,2016,27,1,22.2,New Mexico State,Power Forward,BIG,8.2,1.7,13.4,6.5,12.1,0.569,0.711,0.029,29.1,3.4,5.21,2016.0,1.9,0.133,1.575,4,/players/s/siakapa01.html,https://www.sports-reference.com/cbb/players/pascal-siakam-1.html,New Mexico St.
Skal Labissière,2016,28,1,20.3,Kentucky,Power Forward,BIG,2.6,0.9,7.3,10.3,3.6,0.54,0.661,0.011,22.2,1.1,20.23,2016.0,-0.03333333333333333,0.08733333333333333,-2.3333333333333335,3,/players/l/labissk01.html,https://www.sports-reference.com/cbb/players/skal-labissiere-1.html,Kentucky
Dejounte Murray,2016,29,1,19.8,Washington,Point Guard,G,3.6,2.8,4.1,0.8,25.6,0.485,0.663,0.243,25.8,1.6,11.21,2016.0,1.2,0.07833333333333332,0.5666666666666668,3,/players/m/murrade01.html,https://www.sports-reference.com/cbb/players/dejounte-murray-1.html,Washington
Damian Jones,2016,30,1,21.0,Vanderbilt,Center,BIG,6.2,0.5,9.9,5.9,10.2,0.584,0.565,0.01,26.8,1.8,17.2,2016.0,0.1,0.1235,-2.2249999999999996,4,/players/j/jonesda03.html,https://www.sports-reference.com/cbb/players/damian-jones-1.html,Vanderbilt
Deyonta Davis,2016,31,2,19.6,Michigan State,Center,BIG,7.8,0.8,13.5,10.2,7.5,0.601,0.605,0.0,19.3,1.6,13.75,2016.0,0.05,0.14150000000000001,-1.75,2,/players/d/davisde01.html,https://www.sports-reference.com/cbb/players/deyonta-davis-1.html,Michigan St.
Cheick Diallo,2016,33,2,19.8,Kansas,Center,BIG,3.7,2.0,10.4,11.9,0.9,0.572,0.556,0.0,21.7,0.6,23.87,2016.0,0.13333333333333333,0.14300000000000002,-1.1333333333333333,3,/players/d/diallch01.html,https://www.sports-reference.com/cbb/players/cheick-diallo-1.html,Kansas
Tyler Ulis,2016,34,2,20.5,Kentucky,Point Guard,G,10.3,2.3,1.7,0.3,34.3,0.567,0.846,0.362,23.3,1.7,20.23,2016.0,-0.5,-0.010499999999999999,-7.4,2,/players/u/ulisty01.html,https://www.sports-reference.com/cbb/players/tyler-ulis-1.html,Kentucky
Malcolm Brogdon,2016,36,2,23.5,Virginia,Point Guard,G,11.3,1.8,2.1,0.9,19.5,0.585,0.876,0.382,28.4,2.1,22.04,2016.0,1.45,0.12025,1.225,4,/players/b/brogdma01.html,https://www.sports-reference.com/cbb/players/malcolm-brogdon-1.html,Virginia
Chinanu Onuaku,2016,37,2,19.6,Louisville,Center,BIG,10.5,1.9,13.7,9.6,12.9,0.62,0.547,0.005,20.5,2.3,21.57,2016.0,-0.1,-0.147,-14.7,1,/players/o/onuakch01.html,https://www.sports-reference.com/cbb/players/chinanu-onuaku-1.html,Louisville
Patrick McCaw,2016,38,2,20.7,UNLV,Shooting Guard,G,7.6,3.9,3.6,1.2,22.7,0.591,0.753,0.515,20.3,2.2,5.5,2016.0,-0.15,0.0945,-2.0,4,/players/m/mccawpa01.html,https://www.sports-reference.com/cbb/players/patrick-mccaw-1.html,UNLV
Diamond Stone,2016,40,2,19.4,Maryland,Center,BIG,5.8,1.3,12.4,7.1,4.2,0.61,0.761,0.0,26.7,1.5,16.71,2016.0,0.0,0.0,0.0,0,/players/s/stonedi01.html,https://www.sports-reference.com/cbb/players/diamond-stone-1.html,Maryland
Stephen Zimmerman,2016,41,2,19.8,UNLV,Center,BIG,1.4,1.1,8.8,7.5,6.4,0.519,0.624,0.079,21.9,1.6,5.5,2016.0,0.0,0.0,0.0,0,/players/z/zimmest01.html,https://www.sports-reference.com/cbb/players/stephen-zimmermanjr-1.html,UNLV
Isaiah Whitehead,2016,42,2,21.3,Seton Hall,Point Guard,G,8.9,2.1,1.8,4.5,33.0,0.511,0.757,0.434,31.6,2.1,14.66,2016.0,-0.1,-0.035,-3.8,1,/players/w/whiteis01.html,https://www.sports-reference.com/cbb/players/isaiah-whitehead-1.html,Seton Hall
Demetrius Jackson,2016,45,2,21.8,Notre Dame,Point Guard,G,6.1,2.1,3.0,0.8,25.1,0.56,0.782,0.381,24.1,0.6,14.1,2016.0,0.0,0.092,-0.3500000000000001,2,/players/j/jacksde01.html,https://www.sports-reference.com/cbb/players/demetrius-jackson-2.html,Notre Dame
A.J. Hammons,2016,46,2,23.8,Purdue,Center,BIG,11.9,0.7,11.5,10.4,10.5,0.623,0.69,0.033,28.6,2.2,20.17,2016.0,0.0,0.0,0.0,0,/players/h/hammoaj01.html,https://www.sports-reference.com/cbb/players/aj-hammons-1.html,Purdue
Jake Layman,2016,47,2,22.3,Maryland,Small Forward,F,8.2,2.1,4.4,3.4,7.0,0.64,0.759,0.514,18.2,2.0,16.71,2016.0,0.049999999999999996,0.042749999999999996,-2.65,4,/players/l/laymaja01.html,https://www.sports-reference.com/cbb/players/jake-layman-1.html,Maryland
Michael Gbinije,2016,49,2,24.1,Syracuse,Shooting Guard,G,7.5,3.2,3.7,1.2,22.7,0.558,0.631,0.456,21.4,5.0,,,0.0,0.0,0.0,0,/players/g/gbinimi01.html,https://www.sports-reference.com/cbb/players/michael-gbinije-1.html,
Georges Niang,2016,50,2,23.0,Iowa State,Power Forward,BIG,8.7,1.5,4.8,1.8,19.2,0.625,0.763,0.276,28.7,1.4,17.01,2016.0,0.3,0.0735,-1.1,4,/players/n/niangge01.html,https://www.sports-reference.com/cbb/players/georges-niang-1.html,Iowa St.
Ben Bentil,2016,51,2,21.2,Providence,Power Forward,BIG,8.2,1.4,8.4,3.1,8.0,0.567,0.761,0.296,29.6,2.0,11.94,2016.0,0.0,0.0,0.0,0,/players/b/bentibe01.html,https://www.sports-reference.com/cbb/players/ben-bentil-1.html,Providence
Joel Bolomboy,2016,52,2,22.4,Weber State,Power Forward,BIG,4.3,1.3,13.1,3.6,7.4,0.634,0.713,0.163,26.1,2.7,-9.93,2016.0,0.0,0.079,-5.0,1,/players/b/bolomjo01.html,https://www.sports-reference.com/cbb/players/joel-bolomboy-1.html,Weber St.
Kay Felder,2016,54,2,21.2,Oakland,Point Guard,G,8.3,2.9,2.2,0.5,50.0,0.572,0.822,0.35,31.3,1.4,6.3,2016.0,-0.3,-0.175,-11.1,1,/players/f/feldeka01.html,https://www.sports-reference.com/cbb/players/kahlil-felder-1.html,Oakland
Marcus Paige,2016,55,2,22.8,UNC,Point Guard,G,8.0,2.1,1.6,1.5,18.6,0.537,0.844,0.588,19.4,1.3,23.44,2016.0,0.0,-0.006,-8.8,1,/players/p/paigema01.html,https://www.sports-reference.com/cbb/players/marcus-paige-1.html,UNC
Daniel Hamilton,2016,56,2,20.9,UConn,Shooting Guard,G,8.0,2.0,3.5,1.5,29.2,0.492,0.772,0.345,25.1,3.0,15.89,2016.0,-0.05,0.07250000000000001,-0.8999999999999999,2,/players/h/hamilda02.html,https://www.sports-reference.com/cbb/players/daniel-hamilton-1.html,UConn
Abdel Nader,2016,58,2,22.7,Iowa State,Small Forward,F,-4.5,2.4,5.1,3.6,13.1,0.426,0.717,0.352,35.3,1.4,,,-0.05,0.05425,-2.375,4,/players/n/naderab01.html,https://www.sports-reference.com/cbb/players/abdel-nader-1.html,
Isaiah Cousins,2016,59,2,,Oklahoma,,F,5.4,2.3,2.1,0.8,25.1,0.506,0.711,0.38,21.8,1.9,19.76,2016.0,0.0,0.0,0.0,0,/players/c/cousiis01.html,https://www.sports-reference.com/cbb/players/isaiah-cousins-1.html,Oklahoma
Tyrone Wallace,2016,60,2,22.0,California,Shooting Guard,G,6.6,1.8,3.5,1.3,28.5,0.513,0.613,0.245,27.4,1.6,-3.49,2016.0,-0.4333333333333333,-0.018666666666666665,-6.2,3,/players/w/wallaty01.html,https://www.sports-reference.com/cbb/players/tyrone-wallace-1.html,Cal
Markelle Fultz,2017,1,1,19.1,Washington,Point Guard,G,9.4,2.5,4.0,3.1,35.5,0.558,0.649,0.287,31.4,0.6,2.15,2017.0,0.025,0.03225,-2.275,4,/players/f/fultzma01.html,https://www.sports-reference.com/cbb/players/markelle-fultz-1.html,Washington
Lonzo Ball,2017,2,1,19.7,UCLA,Point Guard,G,12.0,2.8,3.2,2.1,31.4,0.673,0.673,0.566,18.1,2.0,20.67,2017.0,1.225,0.07175,1.125,4,/players/b/balllo01.html,https://www.sports-reference.com/cbb/players/lonzo-ball-1.html,UCLA
Jayson Tatum,2017,3,1,19.3,Duke,Small Forward,F,7.9,2.3,4.8,3.2,12.4,0.566,0.849,0.321,26.2,1.8,21.56,2017.0,3.175,0.13725,3.175,4,/players/t/tatumja01.html,https://www.sports-reference.com/cbb/players/jayson-tatum-1.html,Duke
Josh Jackson,2017,4,1,20.4,Kansas,Small Forward,F,9.9,3.1,8.7,3.5,18.2,0.559,0.566,0.21,27.2,2.2,23.53,2017.0,-0.5,0.0085,-3.0,4,/players/j/jacksjo02.html,https://www.sports-reference.com/cbb/players/josh-jackson-2.html,Kansas
De'Aaron Fox,2017,5,1,19.5,Kentucky,Point Guard,G,8.2,2.7,2.1,0.7,28.6,0.549,0.736,0.154,27.5,2.1,23.88,2017.0,1.65,0.095,1.125,4,/players/f/foxde01.html,https://www.sports-reference.com/cbb/players/deaaron-fox-1.html,Kentucky
Jonathan Isaac,2017,6,1,19.7,Florida State,Power Forward,BIG,10.0,2.4,7.7,6.2,7.5,0.614,0.78,0.348,20.3,1.9,22.4,2017.0,0.9500000000000001,0.108,0.95,2,/players/i/isaacjo01.html,https://www.sports-reference.com/cbb/players/jonathan-isaac-1.html,Florida St.
Lauri Markkanen,2017,7,1,20.1,Arizona,Power Forward,BIG,9.4,0.8,10.0,1.8,5.6,0.635,0.835,0.434,22.5,1.8,18.25,2017.0,0.75,0.0995,-0.07499999999999998,4,/players/m/markkla01.html,https://www.sports-reference.com/cbb/players/lauri-markkanen-1.html,Arizona
Dennis Smith Jr.,2017,9,1,19.6,NC State,Point Guard,G,6.5,3.1,2.7,1.2,34.2,0.563,0.715,0.364,27.2,0.9,6.09,2017.0,-0.049999999999999996,0.005750000000000002,-2.3249999999999997,4,/players/s/smithde03.html,https://www.sports-reference.com/cbb/players/dennis-smithjr-1.html,NC State
Zach Collins,2017,10,1,19.6,Gonzaga,Center,BIG,10.6,1.5,12.1,9.8,4.4,0.703,0.743,0.101,24.8,2.4,25.26,2017.0,0.13333333333333333,0.09133333333333332,-1.5,3,/players/c/colliza01.html,https://www.sports-reference.com/cbb/players/zach-collins-1.html,Gonzaga
Malik Monk,2017,11,1,19.4,Kentucky,Shooting Guard,G,9.0,1.6,1.1,1.5,13.3,0.586,0.822,0.47,27.2,1.9,23.88,2017.0,0.1,0.04375,-1.9,4,/players/m/monkma01.html,https://www.sports-reference.com/cbb/players/malik-monk-1.html,Kentucky
Luke Kennard,2017,12,1,21.0,Duke,Shooting Guard,G,10.3,1.4,3.9,0.9,13.6,0.629,0.867,0.414,24.0,1.6,21.56,2017.0,0.625,0.10075,-0.275,4,/players/k/kennalu01.html,https://www.sports-reference.com/cbb/players/luke-kennard-1.html,Duke
Donovan Mitchell,2017,13,1,20.8,Louisville,Shooting Guard,G,11.1,3.7,3.7,1.7,16.0,0.534,0.788,0.509,24.6,2.4,22.47,2017.0,2.725,0.13025,2.9499999999999997,4,/players/m/mitchdo01.html,https://www.sports-reference.com/cbb/players/donovan-mitchell-1.html,Louisville
Bam Adebayo,2017,14,1,19.9,Kentucky,Center,BIG,8.2,1.2,11.1,4.9,4.7,0.624,0.653,0.0,18.5,2.3,23.88,2017.0,2.875,0.181,3.475,4,/players/a/adebaba01.html,https://www.sports-reference.com/cbb/players/edrice-adebayo-1.html,Kentucky
Justin Jackson,2017,15,1,22.2,UNC,Small Forward,F,9.8,1.3,4.8,0.8,15.8,0.555,0.713,0.477,25.7,1.8,24.84,2017.0,-0.1,0.0475,-2.95,4,/players/j/jacksju01.html,https://www.sports-reference.com/cbb/players/justin-jackson-4.html,UNC
Justin Patton,2017,16,1,20.0,Creighton,Center,BIG,8.4,1.9,8.0,5.9,8.5,0.671,0.517,0.051,22.0,1.8,17.27,2017.0,0.0,0.030666666666666665,-4.766666666666667,3,/players/p/pattoju01.html,https://www.sports-reference.com/cbb/players/justin-patton-1.html,Creighton
D.J. Wilson,2017,17,1,21.3,Michigan,Power Forward,BIG,7.9,1.1,6.6,5.2,8.5,0.628,0.817,0.361,18.3,1.6,18.8,2017.0,-0.05,0.12475,-1.125,4,/players/w/wilsodj01.html,https://www.sports-reference.com/cbb/players/dj-wilson-1.html,Michigan
T.J. Leaf,2017,18,1,20.2,UCLA,Power Forward,BIG,8.6,1.1,9.0,3.5,13.2,0.66,0.679,0.152,22.0,1.6,20.67,2017.0,0.06666666666666667,0.077,-1.9000000000000001,3,/players/l/leaftj01.html,https://www.sports-reference.com/cbb/players/tj-leaf-1.html,UCLA
John Collins,2017,19,1,19.8,Wake Forest,Power Forward,BIG,9.9,1.3,16.4,6.6,4.5,0.658,0.729,0.003,29.9,1.0,14.19,2017.0,1.625,0.16299999999999998,1.95,4,/players/c/collijo01.html,https://www.sports-reference.com/cbb/players/john-collins-1.html,Wake Forest
Harry Giles,2017,20,1,19.2,Duke,Center,BIG,4.4,1.7,16.4,5.3,5.6,0.57,0.5,0.0,17.9,0.6,21.56,2017.0,-0.06666666666666667,0.079,-2.4,3,/players/g/gilesha01.html,https://www.sports-reference.com/cbb/players/harry-giles-1.html,Duke
Jarrett Allen,2017,22,1,19.2,Texas,Center,BIG,5.2,1.0,10.9,5.0,5.7,0.571,0.564,0.022,22.6,1.7,10.99,2017.0,2.0,0.19425,2.225,4,/players/a/allenja01.html,https://www.sports-reference.com/cbb/players/jarrett-allen-1.html,Texas
OG Anunoby,2017,23,1,19.9,Indiana,Small Forward,F,8.9,3.0,8.5,5.5,11.0,0.611,0.522,0.369,20.8,0.7,14.63,2017.0,0.975,0.10300000000000001,0.125,4,/players/a/anunoog01.html,https://www.sports-reference.com/cbb/players/og-anunoby-1.html,Indiana
Tyler Lydon,2017,24,1,21.2,Syracuse,Power Forward,BIG,7.0,1.7,7.7,4.7,10.8,0.599,0.809,0.389,18.0,1.7,13.7,2017.0,-0.1,0.086,-4.2,1,/players/l/lydonty01.html,https://www.sports-reference.com/cbb/players/tyler-lydon-1.html,Syracuse
Caleb Swanigan,2017,26,1,20.2,Purdue,Power Forward,BIG,9.4,0.8,10.7,2.5,18.9,0.62,0.76,0.202,28.1,2.6,20.13,2017.0,-0.25,-0.027999999999999997,-6.6,2,/players/s/swanica01.html,https://www.sports-reference.com/cbb/players/caleb-swanigan-1.html,Purdue
Kyle Kuzma,2017,27,1,21.9,Utah,Power Forward,BIG,6.3,1.1,11.3,1.6,15.2,0.565,0.633,0.233,27.0,1.8,12.45,2017.0,0.5,0.063,-1.15,4,/players/k/kuzmaky01.html,https://www.sports-reference.com/cbb/players/kyle-kuzma-1.html,Utah
Tony Bradley,2017,28,1,19.5,UNC,Center,BIG,7.9,1.0,18.6,4.4,7.2,0.59,0.619,0.0,20.7,1.0,24.84,2017.0,0.3,0.1675,-1.3,4,/players/b/bradlto01.html,https://www.sports-reference.com/cbb/players/tony-bradley-1.html,UNC
Derrick White,2017,29,1,23.0,Colorado,Shooting Guard,G,12.4,2.2,3.5,4.9,28.6,0.627,0.813,0.356,25.3,1.4,9.12,2017.0,1.3,0.10400000000000001,1.1,4,/players/w/whitede01.html,https://www.sports-reference.com/cbb/players/derrick-white-1.html,Colorado
Josh Hart,2017,30,1,22.3,Villanova,Small Forward,F,12.0,2.9,5.8,1.0,18.8,0.619,0.72,0.395,27.8,2.6,23.8,2017.0,0.65,0.0895,-0.475,4,/players/h/hartjo01.html,https://www.sports-reference.com/cbb/players/josh-hart-1.html,Villanova
Frank Jackson,2017,31,2,19.1,Duke,Point Guard,G,5.1,1.3,3.1,0.2,12.6,0.598,0.755,0.459,21.1,0.9,21.56,2017.0,-0.45,0.03375,-3.8249999999999997,4,/players/j/jacksfr01.html,https://www.sports-reference.com/cbb/players/frank-jackson-2.html,Duke
Davon Reed,2017,32,2,22.0,Miami (FL),Shooting Guard,G,8.2,2.3,2.9,1.5,14.3,0.58,0.779,0.535,22.2,1.9,14.48,2017.0,0.15,0.0905,-2.9,2,/players/r/reedda01.html,https://www.sports-reference.com/cbb/players/davon-reed-1.html,Miami (FL)
Wes Iwundu,2017,33,2,22.5,Kansas State,Small Forward,F,7.5,1.9,4.1,1.2,22.9,0.585,0.688,0.271,22.3,1.8,23.53,2017.0,-0.325,0.05,-4.725,4,/players/i/iwundwe01.html,https://www.sports-reference.com/cbb/players/wesley-iwundu-1.html,Kansas St.
Frank Mason III,2017,34,2,23.2,Kansas,Point Guard,G,11.3,2.0,2.0,0.2,26.1,0.622,0.761,0.354,25.6,1.7,23.53,2017.0,-0.03333333333333333,0.05266666666666667,-3.6,3,/players/m/masonfr01.html,https://www.sports-reference.com/cbb/players/frank-mason-1.html,Kansas
Ivan Rabb,2017,35,2,20.4,California,Power Forward,BIG,6.4,1.3,10.7,3.3,10.9,0.541,0.666,0.064,23.8,2.5,-10.71,2017.0,0.1,0.137,-1.4,1,/players/r/rabbiv01.html,https://www.sports-reference.com/cbb/players/ivan-rabb-1.html,Cal
Semi Ojeleye,2017,37,2,22.6,SMU,Power Forward,BIG,9.3,0.8,8.4,1.6,9.3,0.621,0.785,0.399,25.9,2.2,,,-0.175,0.05925,-3.45,4,/players/o/ojelese01.html,https://www.sports-reference.com/cbb/players/semi-ojeleye-1.html,
Jordan Bell,2017,38,2,22.5,Oregon,Center,BIG,10.8,2.5,12.2,8.5,11.4,0.658,0.63,0.052,18.0,3.0,20.8,2017.0,0.025,0.1895,-1.625,4,/players/b/belljo01.html,https://www.sports-reference.com/cbb/players/jordan-bell-1.html,Oregon
Jawun Evans,2017,39,2,20.9,Oklahoma State,Point Guard,G,9.2,3.3,2.8,0.5,43.6,0.535,0.818,0.197,32.7,0.8,11.42,2017.0,-0.1,-0.151,-10.3,1,/players/e/evansja01.html,https://www.sports-reference.com/cbb/players/jawun-evans-1.html,Oklahoma St.
Dwayne Bacon,2017,40,2,21.8,Florida State,Shooting Guard,G,5.5,1.9,4.0,0.4,11.6,0.544,0.733,0.35,29.4,1.3,22.4,2017.0,-0.8666666666666667,0.010999999999999998,-5.2,3,/players/b/bacondw01.html,https://www.sports-reference.com/cbb/players/dwayne-bacon-1.html,Florida St.
Tyler Dorsey,2017,41,2,21.3,Oregon,Shooting Guard,G,6.8,1.5,3.5,0.4,10.7,0.606,0.732,0.514,22.9,1.7,20.8,2017.0,-0.3,0.043,-3.5,1,/players/d/dorsety01.html,https://www.sports-reference.com/cbb/players/tyler-dorsey-1.html,Oregon
Thomas Bryant,2017,42,2,19.9,Indiana,Center,BIG,6.2,1.6,9.7,5.7,9.8,0.601,0.718,0.211,22.2,1.4,14.63,2017.0,0.75,0.15775,1.0250000000000001,4,/players/b/bryanth01.html,https://www.sports-reference.com/cbb/players/thomas-bryant-1.html,Indiana
Damyean Dotson,2017,44,2,23.1,Oregon,Shooting Guard,G,3.7,1.6,3.7,0.6,8.1,0.523,0.763,0.355,21.5,2.4,,,-0.19999999999999998,0.03325,-3.425,4,/players/d/dotsoda01.html,https://www.sports-reference.com/cbb/players/damyean-dotson-1.html,
Dillon Brooks,2017,45,2,21.4,Oregon,Small Forward,F,9.1,2.5,4.8,2.0,23.1,0.585,0.794,0.336,31.6,1.6,20.8,2017.0,-0.6000000000000001,0.03575,-3.975,4,/players/b/brookdi01.html,https://www.sports-reference.com/cbb/players/dillon-brooks-1.html,Oregon
Sterling Brown,2017,46,2,22.4,SMU,Shooting Guard,G,8.9,2.7,6.0,2.2,17.9,0.583,0.77,0.387,21.9,2.7,18.71,2017.0,0.025,0.075,-2.0,4,/players/b/brownst02.html,https://www.sports-reference.com/cbb/players/sterling-brown-2.html,SMU
Ike Anigbogu,2017,47,2,18.7,UCLA,Center,BIG,0.9,0.7,13.2,8.8,2.3,0.564,0.535,0.0,18.4,0.7,20.67,2017.0,0.0,-0.48,-16.2,1,/players/a/anigbik01.html,https://www.sports-reference.com/cbb/players/ike-anigbogu-1.html,UCLA
